timestamp,run,source_bytes,payload_bytes,rectangles,compressed,raw,planner_us,set_buffer_us,bulk_wait_us,transfer_us
6580.917945,managed-fullframe-lz4,3686400,672235,1,1,0,23188,1278,16829,41537
6580.975837,managed-fullframe-lz4,3686400,672235,1,1,0,22547,1536,16616,40945
6581.034748,managed-fullframe-lz4,3686400,672235,1,1,0,24543,1588,16673,43059
6581.089241,managed-fullframe-lz4,3686400,672235,1,1,0,20408,1245,16623,38510
6581.143888,managed-fullframe-lz4,3686400,672235,1,1,0,20528,1276,16632,38661
6581.201819,managed-fullframe-lz4,3686400,672235,1,1,0,23176,1478,16674,41625
6581.283248,managed-fullframe-lz4,3686400,1137468,1,1,0,34526,2055,28326,65265
6581.386789,managed-fullframe-lz4,3686400,1385380,1,1,0,47113,1529,34107,83179
6581.476500,managed-fullframe-lz4,3686400,1457047,1,1,0,45793,2305,36114,84731
6581.581919,managed-fullframe-lz4,3686400,1467365,1,1,0,45863,2213,36152,84889
6581.688547,managed-fullframe-lz4,3686400,1466721,1,1,0,47053,2522,36004,86020
6581.785943,managed-fullframe-lz4,3686400,1466721,1,1,0,38194,2196,35974,76758
6581.885397,managed-fullframe-lz4,3686400,1466760,1,1,0,39543,2106,36216,78595
6581.993111,managed-fullframe-lz4,3686400,1466408,1,1,0,48368,2193,36073,87185
6582.099622,managed-fullframe-lz4,3686400,1466593,1,1,0,47413,2186,36146,86262
6582.202349,managed-fullframe-lz4,3686400,1466620,1,1,0,42678,3207,36147,82463
6582.309005,managed-fullframe-lz4,3686400,1466499,1,1,0,47574,2067,36019,86172
6582.419297,managed-fullframe-lz4,3686400,1466541,1,1,0,50022,2120,37241,90085
6582.523355,managed-fullframe-lz4,3686400,1466558,1,1,0,44660,2415,36068,83610
6582.632315,managed-fullframe-lz4,3686400,1466575,1,1,0,50082,2006,36109,88652
6582.739081,managed-fullframe-lz4,3686400,1466668,1,1,0,47666,2278,36043,86400
6582.841687,managed-fullframe-lz4,3686400,1466537,1,1,0,43352,2445,36106,82316
6582.949504,managed-fullframe-lz4,3686400,1466649,1,1,0,49024,1975,35964,87470
6583.057426,managed-fullframe-lz4,3686400,1466248,1,1,0,48277,2126,36233,87378
6583.161279,managed-fullframe-lz4,3686400,1466248,1,1,0,44407,2368,36128,83331
6583.267502,managed-fullframe-lz4,3686400,1466248,1,1,0,47378,2078,35989,85981
6583.380249,managed-fullframe-lz4,3686400,1466248,1,1,0,52943,2370,35986,91746
6583.483131,managed-fullframe-lz4,3686400,1466248,1,1,0,43475,2296,36066,82581
6583.593468,managed-fullframe-lz4,3686400,1466248,1,1,0,51334,2028,36019,89853
6583.704725,managed-fullframe-lz4,3686400,1466248,1,1,0,51996,2267,35862,90604
6583.815081,managed-fullframe-lz4,3686400,1466248,1,1,0,50481,2141,36038,89111
6583.920341,managed-fullframe-lz4,3686400,1466248,1,1,0,45988,2342,36034,84812
6584.037694,managed-fullframe-lz4,3686400,1466248,1,1,0,57010,2271,35990,96013
6584.142064,managed-fullframe-lz4,3686400,1466248,1,1,0,44731,2771,36047,83996
6584.254565,managed-fullframe-lz4,3686400,1466248,1,1,0,52507,2108,36147,91257
6584.360007,managed-fullframe-lz4,3686400,1466248,1,1,0,46290,2444,36078,85248
6584.469565,managed-fullframe-lz4,3686400,1466248,1,1,0,50730,1956,36010,89236
6584.588819,managed-fullframe-lz4,3686400,1466248,1,1,0,59335,2295,36010,98137
6584.697770,managed-fullframe-lz4,3686400,1466248,1,1,0,49941,2064,36119,88556
6584.813316,managed-fullframe-lz4,3686400,1466248,1,1,0,55924,1975,36017,94339
6584.923111,managed-fullframe-lz4,3686400,1466248,1,1,0,50648,2285,36047,89448
6585.027877,managed-fullframe-lz4,3686400,1466248,1,1,0,45777,2209,35987,84440
6585.139073,managed-fullframe-lz4,3686400,1466248,1,1,0,51500,2219,36097,90231
6585.247484,managed-fullframe-lz4,3686400,1466248,1,1,0,48410,2321,35991,87226
6585.357938,managed-fullframe-lz4,3686400,1466248,1,1,0,51546,1992,35919,89928
6585.470885,managed-fullframe-lz4,3686400,1466248,1,1,0,51890,2114,36283,90817
6585.587036,managed-fullframe-lz4,3686400,1466248,1,1,0,57022,2282,35987,95751
6585.704339,managed-fullframe-lz4,3686400,1466248,1,1,0,58290,1946,36072,96786
6585.820771,managed-fullframe-lz4,3686400,1466248,1,1,0,56347,2361,35994,95203
6585.934444,managed-fullframe-lz4,3686400,1466248,1,1,0,51835,2163,36432,90917
6586.049283,managed-fullframe-lz4,3686400,1466248,1,1,0,55859,1992,36193,94578
6586.154713,managed-fullframe-lz4,3686400,1466248,1,1,0,46291,2263,36240,85231
6586.259308,managed-fullframe-lz4,3686400,1466248,1,1,0,46008,2013,35969,84449
6586.368287,managed-fullframe-lz4,3686400,1466248,1,1,0,49524,1961,35975,87921
6586.480644,managed-fullframe-lz4,3686400,1466248,1,1,0,52860,2256,36130,91945
6586.584845,managed-fullframe-lz4,3686400,1466248,1,1,0,44459,1988,35949,82871
6586.693766,managed-fullframe-lz4,3686400,1466248,1,1,0,49426,2020,36127,88071
6586.792833,managed-fullframe-lz4,3686400,1466248,1,1,0,40104,2157,36176,78857
6586.896309,managed-fullframe-lz4,3686400,1466248,1,1,0,44233,2260,35997,82949
6587.011068,managed-fullframe-lz4,3686400,1466248,1,1,0,55652,1998,36309,94430
6587.127841,managed-fullframe-lz4,3686400,1466248,1,1,0,57508,2355,35936,96358
6587.237671,managed-fullframe-lz4,3686400,1466248,1,1,0,50479,2009,35947,88942
6587.352549,managed-fullframe-lz4,3686400,1466248,1,1,0,54456,2350,36240,93522
6587.469023,managed-fullframe-lz4,3686400,1466248,1,1,0,57833,1990,36135,96427
6587.587291,managed-fullframe-lz4,3686400,1466248,1,1,0,59032,2010,35922,97412
6587.705541,managed-fullframe-lz4,3686400,1466248,1,1,0,58942,2293,36076,97778
6587.826010,managed-fullframe-lz4,3686400,1466248,1,1,0,60821,2002,36074,99476
6587.925359,managed-fullframe-lz4,3686400,1466248,1,1,0,38790,2093,36223,77581
6588.045542,managed-fullframe-lz4,3686400,1466248,1,1,0,61174,2209,36019,99989
6588.150758,managed-fullframe-lz4,3686400,1466248,1,1,0,46290,2063,35886,84689
6588.258986,managed-fullframe-lz4,3686400,1466248,1,1,0,49202,2131,36276,88079
6588.361733,managed-fullframe-lz4,3686400,1466248,1,1,0,42595,2414,35993,81449
6588.475873,managed-fullframe-lz4,3686400,1466248,1,1,0,55045,2018,35937,93458
6588.579355,managed-fullframe-lz4,3686400,1466248,1,1,0,44410,2480,36162,83488
6588.689313,managed-fullframe-lz4,3686400,1466248,1,1,0,51161,2006,36101,89721
6588.798373,managed-fullframe-lz4,3686400,1466248,1,1,0,49524,2127,36145,88243
6588.911113,managed-fullframe-lz4,3686400,1466248,1,1,0,51524,2362,35975,90619
6589.029297,managed-fullframe-lz4,3686400,1466248,1,1,0,59105,1943,35856,97348
6589.136787,managed-fullframe-lz4,3686400,1466248,1,1,0,48402,2225,36036,87173
6589.248034,managed-fullframe-lz4,3686400,1466248,1,1,0,51734,2337,36256,90800
6589.358399,managed-fullframe-lz4,3686400,1466248,1,1,0,49951,2261,36224,88891
6589.443148,managed-fullframe-lz4,3686400,1466248,1,1,0,25577,2279,36233,64541
6589.559555,managed-fullframe-lz4,3686400,1466248,1,1,0,57201,2307,35904,95905
6589.668189,managed-fullframe-lz4,3686400,1466248,1,1,0,49343,2268,36084,88159
6589.781351,managed-fullframe-lz4,3686400,1466248,1,1,0,54198,1926,35885,92469
6589.881600,managed-fullframe-lz4,3686400,1466248,1,1,0,40979,2251,36172,79835
6589.991428,managed-fullframe-lz4,3686400,1466248,1,1,0,50375,2536,35916,89282
6590.099009,managed-fullframe-lz4,3686400,1466248,1,1,0,48477,2233,36034,87145
6590.201464,managed-fullframe-lz4,3686400,1466248,1,1,0,43243,2179,36134,82024
6590.302145,managed-fullframe-lz4,3686400,1466248,1,1,0,41395,2535,36047,80415
6590.418607,managed-fullframe-lz4,3686400,1466248,1,1,0,56800,2165,36160,95635
6590.532418,managed-fullframe-lz4,3686400,1466248,1,1,0,53624,2103,36115,92306
6590.638955,managed-fullframe-lz4,3686400,1466248,1,1,0,47131,2484,36114,86179
6590.742166,managed-fullframe-lz4,3686400,1466248,1,1,0,43603,2139,36214,82802
6590.855140,managed-fullframe-lz4,3686400,1466248,1,1,0,53196,2389,36189,92236
6590.971052,managed-fullframe-lz4,3686400,1466248,1,1,0,56308,1980,36178,95037
6591.080502,managed-fullframe-lz4,3686400,1466248,1,1,0,50246,1979,35934,88625
6591.180944,managed-fullframe-lz4,3686400,1466248,1,1,0,41397,2260,36181,80339
6591.281038,managed-fullframe-lz4,3686400,1459512,1,1,0,41257,2123,35976,79796
6591.380739,managed-fullframe-lz4,3686400,1439004,1,1,0,40944,2033,35722,79153
6591.481747,managed-fullframe-lz4,3686400,1439004,1,1,0,40878,2394,35677,79407
6591.595535,managed-fullframe-lz4,3686400,1439004,1,1,0,55216,2062,35447,93168
6591.703132,managed-fullframe-lz4,3686400,1439004,1,1,0,49294,2165,35385,87344
6591.806886,managed-fullframe-lz4,3686400,1439004,1,1,0,43932,2394,35614,82435
6591.923736,managed-fullframe-lz4,3686400,1439004,1,1,0,55725,2018,35692,93891
6592.031092,managed-fullframe-lz4,3686400,1439004,1,1,0,49336,1989,35354,87110
6592.128902,managed-fullframe-lz4,3686400,1439004,1,1,0,38461,2306,35463,76993
6592.242391,managed-fullframe-lz4,3686400,1439004,1,1,0,55336,2193,35223,93205
6592.347716,managed-fullframe-lz4,3686400,1439004,1,1,0,47150,2103,35277,84982
6592.460764,managed-fullframe-lz4,3686400,1439004,1,1,0,54736,2131,35372,92692
6592.565717,managed-fullframe-lz4,3686400,1439004,1,1,0,45853,2433,35449,84200
6592.672675,managed-fullframe-lz4,3686400,1439004,1,1,0,48885,2147,35348,86835
6592.783849,managed-fullframe-lz4,3686400,1439004,1,1,0,52604,2066,35488,90616
6592.882251,managed-fullframe-lz4,3686400,1439004,1,1,0,39636,2233,35328,77707
6592.986539,managed-fullframe-lz4,3686400,1439004,1,1,0,45345,2334,35554,83679
6593.096550,managed-fullframe-lz4,3686400,1439004,1,1,0,51026,2437,35543,89462
6593.206074,managed-fullframe-lz4,3686400,1439004,1,1,0,51389,2141,35315,89340
6593.326714,managed-fullframe-lz4,3686400,1439004,1,1,0,60658,2212,35901,99284
6593.435312,managed-fullframe-lz4,3686400,1438970,1,1,0,49414,2509,35413,87848
6593.529979,managed-fullframe-lz4,3686400,1438970,1,1,0,36427,2057,35466,74445
6593.644438,managed-fullframe-lz4,3686400,1438970,1,1,0,55845,2258,35662,94266
6593.750643,managed-fullframe-lz4,3686400,1438970,1,1,0,47581,2323,35442,85838
6593.845834,managed-fullframe-lz4,3686400,1438970,1,1,0,37230,2039,35350,75028
6593.956907,managed-fullframe-lz4,3686400,1438970,1,1,0,50656,2232,35575,89231
6594.065900,managed-fullframe-lz4,3686400,1438970,1,1,0,49513,2638,35417,88082
6594.172344,managed-fullframe-lz4,3686400,1438970,1,1,0,48029,1991,35531,86315
6594.288433,managed-fullframe-lz4,3686400,1438970,1,1,0,57623,1952,35505,95535
6594.404823,managed-fullframe-lz4,3686400,1438970,1,1,0,56266,2184,35271,94235
6594.509707,managed-fullframe-lz4,3686400,1438970,1,1,0,46495,2142,35321,84549
6594.624843,managed-fullframe-lz4,3686400,1438970,1,1,0,56674,1991,35332,94545
6594.738909,managed-fullframe-lz4,3686400,1438970,1,1,0,53933,2492,35323,92367
6594.852272,managed-fullframe-lz4,3686400,1438970,1,1,0,54416,1960,35651,92460
6594.958398,managed-fullframe-lz4,3686400,1438970,1,1,0,46927,2473,35496,85414
6595.070072,managed-fullframe-lz4,3686400,1438970,1,1,0,52715,1973,35513,90779
6595.180990,managed-fullframe-lz4,3686400,1438970,1,1,0,52365,2110,35178,90105
6595.289168,managed-fullframe-lz4,3686400,1438970,1,1,0,49380,2353,35408,87587
6595.385164,managed-fullframe-lz4,3686400,1438970,1,1,0,37922,2065,35399,75875
6595.505119,managed-fullframe-lz4,3686400,1438970,1,1,0,61076,1997,35535,99132
6595.615183,managed-fullframe-lz4,3686400,1438970,1,1,0,51091,2428,35310,89278
6595.718943,managed-fullframe-lz4,3686400,1438970,1,1,0,44796,2187,35733,83277
6595.830904,managed-fullframe-lz4,3686400,1438970,1,1,0,52619,2170,35403,90702
6595.940992,managed-fullframe-lz4,3686400,1438970,1,1,0,50923,2432,35254,89073
6596.041626,managed-fullframe-lz4,3686400,1438970,1,1,0,41443,2126,35531,79545
6596.154469,managed-fullframe-lz4,3686400,1438970,1,1,0,54001,2166,35457,92120
6596.248928,managed-fullframe-lz4,3686400,1438970,1,1,0,36131,2326,35492,74356
6596.356817,managed-fullframe-lz4,3686400,1438970,1,1,0,48874,2164,35582,87365
6596.471456,managed-fullframe-lz4,3686400,1438970,1,1,0,54803,2439,35301,93025
6596.588207,managed-fullframe-lz4,3686400,1438970,1,1,0,58532,2184,35183,96336
6596.699640,managed-fullframe-lz4,3686400,1438970,1,1,0,52374,1979,36106,90978
6596.821707,managed-fullframe-lz4,3686400,1438970,1,1,0,62683,2247,35317,100809
6596.928711,managed-fullframe-lz4,3686400,1438970,1,1,0,48228,1965,35409,86079
6597.046945,managed-fullframe-lz4,3686400,1438970,1,1,0,59646,2161,35248,97518
6597.154578,managed-fullframe-lz4,3686400,1438970,1,1,0,49041,2298,35231,87096
6597.248558,managed-fullframe-lz4,3686400,1438970,1,1,0,35612,2038,35546,73711
6597.356860,managed-fullframe-lz4,3686400,1438970,1,1,0,49052,2183,35523,87482
6597.466283,managed-fullframe-lz4,3686400,1438970,1,1,0,50443,2364,35302,88573
6597.568980,managed-fullframe-lz4,3686400,1438970,1,1,0,44338,1935,35304,82004
6597.680164,managed-fullframe-lz4,3686400,1438970,1,1,0,53201,1889,35328,90893
6597.794885,managed-fullframe-lz4,3686400,1438970,1,1,0,55793,2320,35251,93821
6597.898158,managed-fullframe-lz4,3686400,1438970,1,1,0,44097,2169,35633,82291
6598.013163,managed-fullframe-lz4,3686400,1438970,1,1,0,55569,1877,35662,93646
6598.126757,managed-fullframe-lz4,3686400,1438970,1,1,0,55327,2500,35209,93581
6598.234029,managed-fullframe-lz4,3686400,1438970,1,1,0,48493,2177,35685,86815
6598.348949,managed-fullframe-lz4,3686400,1438970,1,1,0,55977,2266,35308,94048
6598.455919,managed-fullframe-lz4,3686400,1438970,1,1,0,48060,2250,35427,86339
6598.567698,managed-fullframe-lz4,3686400,1438970,1,1,0,53171,2167,35719,91519
6720.570778,A-solid,3686400,14470,1,1,0,6809,689,475,8106
6721.571202,A-solid,3686400,14470,1,1,0,8129,738,635,9635
6722.571976,A-solid,3686400,14470,1,1,0,7575,708,484,8897
6723.570905,A-solid,3686400,14470,1,1,0,6985,810,490,8540
6724.573151,A-solid,3686400,14470,1,1,0,7161,860,679,8955
6725.573233,A-solid,3686400,14470,1,1,0,7060,1940,802,9939
6741.631343,B-motion,3686400,14467,1,1,0,1915,1907,1312,5210
6747.897848,B-motion,3686400,14493,1,1,0,4823,616,462,6007
6748.915213,B-motion,3686400,14493,1,1,0,7450,755,479,8818
6749.904506,B-motion,3686400,14493,1,1,0,6559,701,477,7886
6750.908974,B-motion,3686400,14493,1,1,0,8142,617,488,9799
6751.904796,B-motion,3686400,14493,1,1,0,6096,661,595,7487
6752.905773,B-motion,3686400,14493,1,1,0,7519,1097,648,9448
6753.901682,B-motion,3686400,14493,1,1,0,4752,594,460,5912
6754.906155,B-motion,3686400,14493,1,1,0,7320,654,482,8603
6755.907964,B-motion,3686400,14493,1,1,0,6050,607,484,7277
6760.675060,C-gradient-image-proxy,3686400,14467,1,1,0,1455,2520,1350,5392
6760.773115,C-gradient-image-proxy,3686400,15906,1,1,0,7874,1178,515,9717
6761.777487,C-gradient-image-proxy,3686400,15906,1,1,0,8160,810,508,9616
6762.769090,C-gradient-image-proxy,3686400,15906,1,1,0,8150,630,534,9459
6763.772431,C-gradient-image-proxy,3686400,15906,1,1,0,7704,632,512,9370
6764.771735,C-gradient-image-proxy,3686400,15906,1,1,0,8945,808,611,10499
6765.774490,C-gradient-image-proxy,3686400,15906,1,1,0,9802,657,502,11107
6766.768924,C-gradient-image-proxy,3686400,15906,1,1,0,8582,852,515,10079
6767.771378,C-gradient-image-proxy,3686400,15906,1,1,0,7943,922,511,9519
6768.771480,C-gradient-image-proxy,3686400,15906,1,1,0,8237,961,523,9893
6772.641208,D-noise-high-entropy,3686400,14467,1,1,0,3443,626,445,4585
6780.356007,D-noise-high-entropy,3686400,3686400,1,0,1,6507,9563,91742,110088
6781.264507,D-noise-high-entropy,3686400,14467,1,1,0,7510,1070,471,9199
6782.355895,D-noise-high-entropy,3686400,3686400,1,0,1,6868,5073,91638,105965
6783.347722,D-noise-high-entropy,3686400,3686400,1,0,1,7132,1575,91961,102597
6784.354339,D-noise-high-entropy,3686400,3686400,1,0,1,6762,4918,92207,105969
6785.361970,D-noise-high-entropy,3686400,3686400,1,0,1,6816,5588,95213,111293
6786.352424,D-noise-high-entropy,3686400,3686400,1,0,1,7411,5253,92083,106919
6787.356933,D-noise-high-entropy,3686400,3686400,1,0,1,6935,5031,91962,107086
6788.358136,D-noise-high-entropy,3686400,3686400,1,0,1,7019,7503,91987,108970
6998.255761,A-solid-repeat,3686400,14467,1,1,0,1548,2460,1320,5414
6998.352717,A-solid-repeat,3686400,14470,1,1,0,6849,4177,727,11925
6999.362680,A-solid-repeat,3686400,14470,1,1,0,5733,642,472,6966
7000.350411,A-solid-repeat,3686400,14470,1,1,0,7527,667,488,8825
7001.353828,A-solid-repeat,3686400,14470,1,1,0,7048,700,486,8385
7002.352993,A-solid-repeat,3686400,14470,1,1,0,6812,830,514,8284
7003.355601,A-solid-repeat,3686400,14470,1,1,0,7447,799,482,9219
7004.354758,A-solid-repeat,3686400,14470,1,1,0,7112,1331,477,9056
7005.353734,A-solid-repeat,3686400,14470,1,1,0,6675,1678,759,9265
7006.353831,A-solid-repeat,3686400,14470,1,1,0,7390,853,480,8859
